Make,Model,Build Year,Engine Size,Transmission,Mileage [km],Fuel,Fuel efficiency,Price [EUR]
Mercedes,C Class,2020,3,Semi-Auto,402,Petrol,29.1,54000
Mercedes,B Class,2016,2.1,Semi-Auto,48595,Diesel,68.9,14500
Mercedes,C Class,2019,1.5,Semi-Auto,5038,Petrol,42.2,25080
Mercedes,E Class,2017,2,Semi-Auto,25763,Diesel,61.4,22380
Mercedes,CL Class,2014,2.1,Automatic,78271,Diesel,62.8,13991
Mercedes,C Class,2014,2,Automatic,84278,Petrol,52.3,12600
Mercedes,A Class,2017,2.1,Automatic,27052,Diesel,68.9,17295
Mercedes,A Class,2013,1.8,Manual,88997,Diesel,61.4,10999
Mercedes,GLA Class,2014,2.1,Semi-Auto,67501,Diesel,55.4,15600
Mercedes,C Class,2018,2.1,Semi-Auto,17043,Diesel,67.3,25500
Mercedes,GLA Class,2019,1.6,Semi-Auto,10943,Petrol,48.7,25495
Mercedes,C Class,2017,2,Semi-Auto,30182,Petrol,50.4,18495
Mercedes,A Class,2019,4,Semi-Auto,10952,Petrol,22.6,105000
Mercedes,B Class,2019,2,Automatic,12351,Diesel,55.4,24987
Mercedes,A Class,2019,2,Automatic,7078,Petrol,36.7,36987
Mercedes,E Class,2019,2,Automatic,5015,Diesel,57.7,43987
Mercedes,GLA Class,2017,2.1,Automatic,52650,Diesel,56.5,20662
Mercedes,B Class,2019,1.3,Manual,272,Petrol,44.8,22490
Mercedes,B Class,2019,1.3,Manual,272,Petrol,44.8,22990
Mercedes,B Class,2019,1.3,Manual,272,Petrol,44.8,22990
Mercedes,B Class,2019,1.3,Manual,272,Petrol,44.8,22990
Mercedes,C Class,2014,2.1,Semi-Auto,62468,Diesel,64.2,14732
Mercedes,A Class,2015,1.5,Manual,37879,Diesel,70.6,15500
Mercedes,GLC Class,2019,2,Semi-Auto,20104,Petrol,43.5,29000
Mercedes,B Class,2016,1.6,Manual,43005,Petrol,49.6,14500
Mercedes,C Class,2018,2.1,Semi-Auto,11236,Diesel,60.1,25750
Mercedes,SL CLASS,2019,2,Semi-Auto,14909,Petrol,47.1,30000
Mercedes,C Class,2019,2,Semi-Auto,22035,Diesel,61.4,19750
Mercedes,GLE Class,2019,2,Semi-Auto,6526,Diesel,36.7,48980
Mercedes,A Class,2019,2,Semi-Auto,3770,Diesel,56.5,24780
Mercedes,B Class,2017,1.5,Manual,19051,Diesel,68.9,14500
Mercedes,E Class,2018,2,Semi-Auto,22441,Petrol,40.4,30380
Mercedes,E Class,2018,2,Semi-Auto,9828,Diesel,57.7,30680
Mercedes,E Class,2019,2,Semi-Auto,8309,Diesel,57.7,32980
Mercedes,E Class,2016,2,Semi-Auto,44788,Diesel,67.3,20380
Mercedes,A Class,2020,2,Semi-Auto,6434,Petrol,36.7,33980
Mercedes,A Class,2019,1.3,Automatic,5239,Petrol,53.3,26487
Mercedes,A Class,2020,1.3,Semi-Auto,82,Petrol,28.5,25344
Mercedes,A Class,2017,1.6,Manual,32201,Petrol,51.4,15950
Mercedes,GLC Class,2019,2.1,Semi-Auto,10560,Diesel,41.5,27995
Mercedes,A Class,2014,1.5,Manual,61963,Diesel,78.5,10932
Mercedes,C Class,2017,2.1,Semi-Auto,35525,Diesel,67.3,24502
Mercedes,CLS Class,2016,3,Semi-Auto,38754,Diesel,51.4,22490
Mercedes,C Class,2015,2.1,Semi-Auto,94130,Diesel,64.2,14490
Mercedes,C Class,2017,2,Semi-Auto,41165,Petrol,50.4,18490
Mercedes,E Class,2019,2,Automatic,18159,Diesel,44.8,39700
Mercedes,A Class,2015,1.5,Manual,76138,Diesel,70.6,11772
Mercedes,GLE Class,2019,2,Automatic,5879,Diesel,36.7,45390
Mercedes,A Class,2020,2,Semi-Auto,2550,Petrol,28.5,28991
Mercedes,GLA Class,2020,1.6,Semi-Auto,3236,Petrol,35.8,29991
Mercedes,GLA Class,2020,1.6,Semi-Auto,492,Petrol,35.8,30991
Mercedes,GLA Class,2020,1.6,Semi-Auto,2874,Petrol,35.8,29991
Mercedes,A Class,2020,1.3,Manual,259,Petrol,44.8,24991
Mercedes,GLC Class,2020,2,Semi-Auto,6251,Petrol,31.7,41991
Mercedes,C Class,2020,2,Semi-Auto,4294,Diesel,48.7,35491
Mercedes,C Class,2018,2.1,Semi-Auto,40772,Diesel,60.1,18700
Mercedes,C Class,2017,2,Manual,41544,Petrol,53.3,14307
Mercedes,E Class,2016,3,Automatic,34481,Diesel,52.3,19740
Mercedes,C Class,2018,2.1,Automatic,37924,Diesel,61.4,18900
Mercedes,C Class,2016,2.1,Semi-Auto,57602,Diesel,64.2,16800
Mercedes,GLC Class,2016,2.1,Semi-Auto,47208,Diesel,56.5,20510
Mercedes,E Class,2015,2.1,Semi-Auto,86950,Diesel,60.1,12340
Mercedes,CL Class,2018,1.6,Semi-Auto,12808,Petrol,52.3,19660
Mercedes,CL Class,2016,2.1,Semi-Auto,82574,Diesel,58.9,16900
Mercedes,C Class,2019,3,Semi-Auto,5728,Petrol,29.4,39995
Mercedes,GLB Class,2020,2,Semi-Auto,1025,Diesel,44.8,39950
Mercedes,C Class,2020,2,Automatic,4827,Diesel,57.7,29750
Mercedes,GLC Class,2020,2,Semi-Auto,6758,Diesel,40.9,38995
Mercedes,GLC Class,2020,2,Semi-Auto,3862,Diesel,40.9,38995
Mercedes,E Class,2016,3,Semi-Auto,20450,Diesel,54.3,24995
Mercedes,S Class,2016,5.5,Semi-Auto,32104,Petrol,28,56995
Mercedes,C Class,2019,1.6,Semi-Auto,25219,Diesel,60.1,24495
Mercedes,CL Class,2019,2.2,Semi-Auto,32756,Diesel,51.4,22000
Mercedes,A Class,2014,1.5,Manual,64654,Diesel,70.6,11750
Mercedes,E Class,2020,3,Semi-Auto,3384,Diesel,38.2,39995
Mercedes,C Class,2019,1.6,Semi-Auto,13578,Diesel,60.1,26450
Mercedes,GLA Class,2017,2.1,Semi-Auto,35606,Diesel,56.5,21995
Mercedes,E Class,2019,3,Semi-Auto,15004,Diesel,46.3,36995
Mercedes,E Class,2019,2,Semi-Auto,10053,Diesel,67.3,26000
Mercedes,A Class,2018,1.3,Semi-Auto,11277,Petrol,53.3,22995
Mercedes,C Class,2019,2,Semi-Auto,11065,Petrol,42.2,32500
Mercedes,C Class,2017,2.1,Semi-Auto,45041,Diesel,61.4,20491
Mercedes,C Class,2015,2.1,Semi-Auto,99261,Diesel,64.2,16341
Mercedes,A Class,2018,1.3,Semi-Auto,22272,Petrol,53.3,22031
Mercedes,CL Class,2019,2.2,Semi-Auto,20906,Diesel,51.4,25984
Mercedes,A Class,2018,1.5,Manual,32645,Diesel,72.4,16571
Mercedes,GLC Class,2016,2.1,Semi-Auto,32656,Diesel,56.5,29221
Mercedes,CL Class,2017,1.6,Manual,55527,Petrol,51.4,16690
Mercedes,E Class,2016,2,Semi-Auto,64656,Diesel,65.7,18280
Mercedes,C Class,2016,2,Manual,74632,Petrol,53.3,13600
Mercedes,GLA Class,2014,2.1,Semi-Auto,34962,Diesel,62.8,15500
Mercedes,A Class,2017,1.5,Semi-Auto,78373,Diesel,74.3,17200
Mercedes,GLA Class,2016,2.1,Manual,58009,Diesel,64.2,16500
Mercedes,E Class,2018,2,Automatic,44182,Diesel,72.4,21500
Mercedes,GLC Class,2018,2.1,Semi-Auto,32482,Diesel,56.5,28000
Mercedes,E Class,2019,2,Semi-Auto,19302,Diesel,72.4,24480
Mercedes,C Class,2015,2.1,Semi-Auto,93069,Diesel,53.3,10090
Mercedes,E Class,2017,2,Semi-Auto,46983,Diesel,65.7,21182
Mercedes,C Class,2019,2,Automatic,8933,Petrol,44.1,30976
Mercedes,CLS Class,2019,2.9,Automatic,4533,Diesel,47.9,45636
Mercedes,E Class,2019,2,Automatic,23755,Diesel,72.4,25196
Mercedes,E Class,2019,2,Semi-Auto,6915,Diesel,67.3,26385
Mercedes,E Class,2019,2,Semi-Auto,9155,Diesel,67.3,26335
Mercedes,A Class,2018,1.3,Automatic,13509,Petrol,53.3,17906
Mercedes,E Class,2019,2,Semi-Auto,24154,Diesel,58.9,28706
Mercedes,E Class,2016,2,Automatic,40341,Diesel,67.3,20052
Mercedes,CLS Class,2019,2.9,Automatic,4806,Diesel,47.9,45386
Mercedes,GLA Class,2019,2.1,Semi-Auto,16565,Diesel,67.3,23842
Mercedes,C Class,2019,2,Automatic,6349,Diesel,57.7,30672
Mercedes,C Class,2017,2,Semi-Auto,39739,Petrol,47.1,23111
Mercedes,E Class,2018,3,Automatic,8544,Diesel,51.4,29992
Mercedes,C Class,2019,1.5,Semi-Auto,15226,Petrol,46.3,26176
Mercedes,A Class,2019,1.5,Semi-Auto,19627,Diesel,65.7,19284
Mercedes,C Class,2017,2.1,Automatic,36524,Diesel,54.3,25092
Mercedes,C Class,2017,2,Semi-Auto,18434,Petrol,47.1,23401
Mercedes,E Class,2017,2,Automatic,25446,Diesel,67.3,21156
Mercedes,C Class,2019,1.5,Semi-Auto,22899,Petrol,47.1,26176
Mercedes,GLE Class,2019,2,Semi-Auto,13788,Diesel,35.8,49792
Mercedes,C Class,2017,1.6,Semi-Auto,52116,Diesel,65.7,16911
Mercedes,C Class,2015,2.1,Semi-Auto,77232,Diesel,64.2,15142
Mercedes,C Class,2017,2,Automatic,48470,Petrol,43.5,23942
Mercedes,B Class,2019,2,Semi-Auto,13339,Diesel,55.4,25810
Mercedes,C Class,2019,1.6,Semi-Auto,11438,Diesel,60.1,27780
Mercedes,B Class,2019,2.1,Manual,9380,Diesel,65.7,19090
Mercedes,GLA Class,2017,2.1,Semi-Auto,62751,Diesel,64.2,18812
Mercedes,E Class,2019,2,Automatic,9310,Diesel,42.8,36450
Mercedes,CL Class,2019,1.3,Automatic,6938,Petrol,44.8,25920
Mercedes,A Class,2019,1.5,Semi-Auto,17332,Diesel,67.3,22524
Mercedes,A Class,2019,1.5,Semi-Auto,24623,Diesel,65.7,18964
Mercedes,C Class,2015,2.1,Semi-Auto,57062,Diesel,64.2,16892
Mercedes,E Class,2019,2,Automatic,3733,Diesel,57.7,34526
Mercedes,E Class,2016,2.1,Automatic,41708,Diesel,58.9,16306
Mercedes,CL Class,2017,2.1,Manual,81645,Diesel,65.7,15362
Mercedes,CL Class,2017,2.1,Automatic,39490,Diesel,67.3,22452
Mercedes,A Class,2018,2.1,Semi-Auto,25581,Diesel,68.9,17572
Mercedes,A Class,2017,1.5,Manual,29015,Diesel,72.4,15042
Mercedes,C Class,2019,1.6,Automatic,10623,Petrol,44.1,22706
Mercedes,C Class,2017,2,Manual,48270,Petrol,53.3,15872
Mercedes,CLS Class,2016,2.1,Automatic,68625,Diesel,56.5,19383
Mercedes,C Class,2019,1.6,Automatic,19131,Diesel,60.1,27696
Mercedes,CL Class,2019,1.6,Manual,11387,Petrol,51.4,20952
Mercedes,GLA Class,2018,2.1,Automatic,21318,Diesel,56.5,22162
Mercedes,C Class,2017,4,Automatic,19561,Petrol,32.8,39336
Mercedes,E Class,2017,2,Automatic,42996,Diesel,72.4,18836
Mercedes,C Class,2017,3,Automatic,30679,Petrol,35.8,31664
Mercedes,E Class,2019,3,Automatic,241,Petrol,31.7,42450
Mercedes,C Class,2017,2.1,Semi-Auto,77232,Diesel,65.7,16092
Mercedes,V Class,2018,2.2,Semi-Auto,25165,Diesel,45.6,38782
Mercedes,GLS Class,2017,3,Automatic,45721,Diesel,37.2,46002
Mercedes,GLS Class,2019,3,Automatic,13440,Diesel,34,57526
Mercedes,A Class,2019,1.3,Manual,9496,Petrol,28.5,20340
Mercedes,A Class,2019,1.5,Semi-Auto,14206,Diesel,62.8,23700
Mercedes,V Class,2019,2,Automatic,29,Diesel,36.2,45800
Mercedes,GLC Class,2019,2,Automatic,7876,Diesel,40.9,37680
Mercedes,E Class,2019,2,Automatic,14030,Diesel,70.6,39680
Mercedes,C Class,2019,2,Automatic,27367,Diesel,61.4,36350
Mercedes,CL Class,2019,2,Automatic,5181,Petrol,39.8,29066
Mercedes,E Class,2014,2.1,Semi-Auto,77911,Diesel,57.7,12995
Mercedes,GLA Class,2015,2.1,Semi-Auto,30571,Diesel,62.8,16495
Mercedes,E Class,2015,2.1,Semi-Auto,78172,Diesel,61.4,16691
Mercedes,A Class,2016,1.6,Semi-Auto,49897,Petrol,52.3,16512
Mercedes,SL CLASS,2017,2,Semi-Auto,39556,Petrol,47.9,20191
Mercedes,A Class,2016,1.5,Semi-Auto,44510,Diesel,74.3,15071
Mercedes,A Class,2016,2,Semi-Auto,88809,Petrol,40.9,25342
Mercedes,GLE Class,2019,2.9,Semi-Auto,5974,Diesel,32.8,51912
Mercedes,GL Class,2016,3,Semi-Auto,27353,Diesel,36.2,38362
Mercedes,C Class,2017,2.1,Semi-Auto,30499,Diesel,61.4,21011
Mercedes,GLA Class,2018,1.6,Automatic,16093,Petrol,44.8,20822
Mercedes,C Class,2019,2,Automatic,3197,Petrol,44.1,39991
Mercedes,C Class,2019,3,Automatic,18257,Petrol,30.4,48491
Mercedes,C Class,2019,2,Automatic,7741,Diesel,61.4,38991
Mercedes,B Class,2019,2,Automatic,442,Diesel,55.4,26991
Mercedes,E Class,2019,2,Automatic,6098,Diesel,45.6,37991
Mercedes,C Class,2019,2,Automatic,3910,Diesel,55.4,41491
Mercedes,C Class,2017,2.1,Semi-Auto,82548,Diesel,60.1,18258
Mercedes,GLC Class,2019,2.1,Semi-Auto,14225,Diesel,41.5,30941
Mercedes,S Class,2018,3,Semi-Auto,17018,Diesel,52.3,40796
Mercedes,A Class,2019,2,Semi-Auto,13068,Diesel,56.5,21995
Mercedes,C Class,2017,4,Semi-Auto,36278,Petrol,34.5,40980
Mercedes,E Class,2016,2,Semi-Auto,15417,Petrol,46.3,19802
Mercedes,GLC Class,2020,2,Semi-Auto,452,Diesel,44.8,36851
Mercedes,GLC Class,2019,2,Automatic,14682,Diesel,40.4,41620
Mercedes,GLC Class,2019,2,Semi-Auto,8690,Diesel,43.5,39200
Mercedes,A Class,2019,1.3,Automatic,16661,Petrol,53.3,23340
Mercedes,A Class,2019,1.5,Semi-Auto,23453,Diesel,68.9,18990
Mercedes,A Class,2019,1.5,Semi-Auto,26674,Diesel,65.7,19560
Mercedes,E Class,2017,2,Semi-Auto,39155,Diesel,61.4,22151
Mercedes,GLC Class,2017,3,Semi-Auto,16302,Diesel,47.9,28962
Mercedes,E Class,2017,2,Semi-Auto,70796,Diesel,65.7,21972
Mercedes,A Class,2020,1.5,Semi-Auto,9327,Diesel,62.8,25991
Mercedes,E Class,2019,3,Automatic,241,Diesel,47.1,43750
Mercedes,B Class,2019,2,Automatic,241,Diesel,55.4,23480
Mercedes,B Class,2019,2,Automatic,9144,Diesel,55.4,21450
Mercedes,C Class,2019,1.6,Automatic,10700,Diesel,64.2,36420
Mercedes,E Class,2019,3,Automatic,241,Petrol,32.5,49010
Mercedes,CL Class,2018,1.6,Semi-Auto,40669,Petrol,53.3,20932
Mercedes,C Class,2019,3,Automatic,10256,Petrol,30.4,36090
Mercedes,C Class,2016,2.1,Semi-Auto,32304,Diesel,67.3,22890
Mercedes,CLS Class,2016,3,Semi-Auto,71510,Diesel,51.4,20990
Mercedes,C Class,2019,2,Semi-Auto,17699,Diesel,57.7,27490
Mercedes,E Class,2017,3,Semi-Auto,41852,Petrol,33.6,30890
Mercedes,GLE Class,2017,3,Semi-Auto,28317,Diesel,42.8,31990
Mercedes,GLE Class,2015,3,Semi-Auto,106194,Diesel,39.2,30990
Mercedes,GLC Class,2017,2.1,Semi-Auto,23960,Diesel,56.5,27890
Mercedes,C Class,2016,2.1,Semi-Auto,55509,Diesel,65.7,15890
Mercedes,GLC Class,2017,3,Semi-Auto,36201,Petrol,34,33890
Mercedes,C Class,2018,3,Semi-Auto,14948,Petrol,36.2,33890
Mercedes,A Class,2017,2.1,Automatic,33869,Diesel,67.3,17107
Mercedes,C Class,2017,2.1,Manual,53536,Diesel,65.7,14420
Mercedes,C Class,2015,2.1,Automatic,72444,Diesel,64.2,12995
Mercedes,B Class,2018,1.5,Manual,4314,Diesel,68.9,15812
Mercedes,GLC Class,2019,2.1,Semi-Auto,17014,Diesel,42.2,32526
Mercedes,A Class,2019,1.5,Semi-Auto,12561,Diesel,65.7,19182
Mercedes,E Class,2019,2,Semi-Auto,14730,Diesel,72.4,25676
Mercedes,C Class,2019,1.5,Automatic,13277,Petrol,45.6,24202
Mercedes,E Class,2018,2,Automatic,14600,Diesel,61.4,23963
Mercedes,C Class,2019,2,Automatic,16629,Diesel,57.7,30436
Mercedes,C Class,2019,2,Automatic,7181,Diesel,57.7,31216
Mercedes,E Class,2019,2,Automatic,11710,Diesel,58.9,29966
Mercedes,A Class,2016,1.6,Semi-Auto,82516,Petrol,53.3,14581
Mercedes,E Class,2015,2.1,Semi-Auto,81898,Diesel,56.5,15395
Mercedes,A Class,2017,2,Semi-Auto,31215,Petrol,45.6,20795
Mercedes,C Class,2015,2.1,Manual,76764,Diesel,65.7,12999
Mercedes,CL Class,2015,2.1,Semi-Auto,104585,Diesel,70.6,15995
Mercedes,C Class,2015,2,Manual,36769,Petrol,53.3,12995
Mercedes,A Class,2014,2.1,Semi-Auto,56315,Diesel,64.2,13999
Mercedes,C Class,2018,1.5,Semi-Auto,7241,Petrol,44.1,22900
Mercedes,A Class,2019,1.3,Semi-Auto,5878,Petrol,53.3,24711
Mercedes,GLE Class,2016,3,Semi-Auto,40648,Diesel,42.8,31982
Mercedes,CLS Class,2013,3,Semi-Auto,104226,Diesel,47.1,14972
Mercedes,B Class,2019,1.6,Manual,4473,Petrol,49.6,16846
Mercedes,CLS Class,2016,3,Semi-Auto,63800,Diesel,49.6,22450
Mercedes,E Class,2016,3,Semi-Auto,76918,Diesel,54.3,19990
Mercedes,C Class,2018,2.1,Semi-Auto,52088,Diesel,61.4,22990
Mercedes,C Class,2017,2.1,Semi-Auto,40331,Diesel,64.2,18890
Mercedes,GLA Class,2017,2.1,Semi-Auto,16072,Diesel,56.5,19890
Mercedes,GLE Class,2018,3,Semi-Auto,25744,Diesel,39.2,36990
Mercedes,A Class,2020,1.3,Semi-Auto,256,Petrol,53.3,27990
Mercedes,A Class,2020,1.3,Manual,335,Petrol,47.1,24990
Mercedes,A Class,2019,2,Semi-Auto,6603,Petrol,35.3,32690
Mercedes,E Class,2016,2.1,Semi-Auto,78267,Diesel,58.9,17450
Mercedes,SL CLASS,2016,2,Semi-Auto,34521,Petrol,47.9,19812
Mercedes,CL Class,2020,1.3,Semi-Auto,4042,Petrol,44.8,28891
Mercedes,V Class,2019,2.2,Automatic,6394,Diesel,45.6,38200
Mercedes,C Class,2019,2,Automatic,7596,Diesel,64.2,35891
Mercedes,GLC Class,2019,2,Automatic,11525,Diesel,44.8,33190
Mercedes,E Class,2017,2,Semi-Auto,72349,Diesel,67.3,20662
Mercedes,CL Class,2018,1.6,Semi-Auto,17055,Petrol,53.3,22072
Mercedes,E Class,2017,3,Semi-Auto,27932,Diesel,51.4,23462
Mercedes,C Class,2016,2.1,Semi-Auto,52975,Diesel,67.3,21991
Mercedes,C Class,2018,4,Semi-Auto,19396,Petrol,40.9,33690
Mercedes,GLC Class,2016,3,Semi-Auto,47240,Petrol,34,31990
Mercedes,A Class,2020,1.3,Semi-Auto,2093,Petrol,53.3,25490
Mercedes,C Class,2019,3,Semi-Auto,3540,Petrol,29.4,37790
Mercedes,A Class,2017,2,Semi-Auto,41778,Petrol,40.9,29090
Mercedes,E Class,2018,2,Semi-Auto,28951,Diesel,58.9,26490
Mercedes,C Class,2015,2,Semi-Auto,85642,Petrol,52.3,14290
Mercedes,A Class,2019,1.3,Semi-Auto,10245,Petrol,53.3,23890
Mercedes,C Class,2019,1.6,Semi-Auto,5212,Diesel,65.7,20990
Mercedes,E Class,2016,2,Semi-Auto,65889,Diesel,61.4,22372
Mercedes,C Class,2017,2.1,Semi-Auto,40064,Diesel,61.4,21111
Mercedes,GLC Class,2019,2.1,Semi-Auto,20872,Diesel,56.5,30582
Mercedes,GLA Class,2017,2.1,Semi-Auto,49112,Diesel,56.5,19981
Mercedes,C Class,2018,2,Semi-Auto,57147,Petrol,49.6,18171
Mercedes,E Class,2014,2.1,Semi-Auto,58273,Diesel,57.7,15491
Mercedes,GLA Class,2018,1.6,Semi-Auto,16518,Petrol,44.8,20490
Mercedes,C Class,2019,2,Automatic,6705,Diesel,61.4,35891
Mercedes,GLA Class,2016,2.1,Semi-Auto,23181,Diesel,56.5,20391
Mercedes,A Class,2018,1.6,Semi-Auto,39163,Petrol,52.3,18972
Mercedes,GLC Class,2018,2.1,Semi-Auto,40910,Diesel,56.5,28982
Mercedes,C Class,2015,2,Semi-Auto,64862,Petrol,52.3,15135
Mercedes,SL CLASS,2019,2,Automatic,2611,Petrol,47.1,34120
Mercedes,A Class,2020,2,Semi-Auto,3516,Petrol,35.8,35981
Mercedes,A Class,2019,1.5,Semi-Auto,10528,Diesel,67.3,22760
Mercedes,GLC Class,2019,2.1,Semi-Auto,24298,Diesel,41.5,31480
Mercedes,C Class,2019,1.5,Semi-Auto,16943,Petrol,46.3,23490
Mercedes,CL Class,2019,1.6,Manual,16090,Petrol,44.1,22380
Mercedes,E Class,2014,2.1,Semi-Auto,83298,Diesel,58.9,11650
Mercedes,B Class,2016,2.1,Semi-Auto,73663,Diesel,68.9,13990
Mercedes,B Class,2014,1.5,Semi-Auto,44135,Diesel,68.9,9701
Mercedes,CL Class,2017,2.1,Semi-Auto,37960,Diesel,67.3,18956
Mercedes,A Class,2017,2.1,Semi-Auto,30169,Diesel,68.9,17150
Mercedes,GLA Class,2015,2.1,Manual,37404,Diesel,64.2,15250
Mercedes,E Class,2019,2,Automatic,5664,Diesel,57.7,42981
Mercedes,GLC Class,2019,2,Automatic,5883,Diesel,44.8,35981
Mercedes,GLA Class,2014,2.1,Semi-Auto,65041,Diesel,62.8,13995
Mercedes,E Class,2017,2,Semi-Auto,38616,Diesel,65.7,21990
Mercedes,C Class,2017,2.1,Automatic,32180,Diesel,64.2,17490
Mercedes,C Class,2018,3,Automatic,31376,Petrol,35.3,34990
Mercedes,C Class,2016,2.1,Semi-Auto,50630,Diesel,64.2,19750
Mercedes,A Class,2013,1.8,Manual,88997,Diesel,61.4,11000
Mercedes,C Class,2017,2.1,Semi-Auto,27882,Diesel,68.9,19000
Mercedes,GLA Class,2017,2.1,Semi-Auto,32211,Diesel,56.6,17880
Mercedes,C Class,2018,2,Semi-Auto,25342,Petrol,48.7,20690
Mercedes,GLA Class,2016,2.1,Semi-Auto,34809,Diesel,56.5,18590
Mercedes,A Class,2019,1.5,Automatic,9652,Diesel,67.3,23490
Mercedes,A Class,2019,1.5,Automatic,14179,Diesel,62.8,25490
Mercedes,A Class,2019,1.3,Manual,6777,Petrol,47.1,20690
Mercedes,A Class,2019,1.5,Automatic,5204,Diesel,68.9,20990
Mercedes,A Class,2019,1.3,Automatic,3612,Petrol,28.5,23490
Mercedes,GLA Class,2019,1.6,Automatic,5578,Petrol,37.2,23790
Mercedes,E Class,2019,2,Automatic,5133,Diesel,57.7,34990
Mercedes,A Class,2019,2,Automatic,3049,Diesel,56.5,25490
Mercedes,A Class,2019,1.5,Automatic,5158,Diesel,65.7,21490
Mercedes,CLS Class,2013,2.1,Automatic,78037,Diesel,54.3,13495
Mercedes,A Class,2018,1.6,Manual,22894,Petrol,51.4,16289
Mercedes,A Class,2014,1.8,Manual,113209,Diesel,61.4,10489
Mercedes,C Class,2015,2.1,Semi-Auto,67842,Diesel,64.2,15789
Mercedes,A Class,2017,1.6,Manual,17656,Petrol,51.4,15989
Mercedes,A Class,2016,1.5,Manual,59543,Diesel,68.9,14789
Mercedes,A Class,2018,1.6,Manual,21395,Petrol,51.4,17490
Mercedes,A Class,2016,1.5,Manual,41198,Diesel,72.4,14495
Mercedes,A Class,2017,1.5,Manual,29578,Diesel,72.4,14371
Mercedes,S Class,2016,6,Semi-Auto,40735,Petrol,24.1,79950
Mercedes,A Class,2020,1.5,Semi-Auto,8946,Diesel,62.8,24490
Mercedes,C Class,2019,2,Automatic,7945,Diesel,61.4,28466
Mercedes,C Class,2019,2,Semi-Auto,22698,Diesel,61.4,26396
Mercedes,C Class,2019,2,Automatic,18457,Diesel,57.7,32026
Mercedes,C Class,2016,2,Automatic,129705,Petrol,42.8,20503
Mercedes,E Class,2017,2,Semi-Auto,66849,Diesel,72.4,20342
Mercedes,SL CLASS,2017,3,Semi-Auto,29787,Petrol,36.7,40321
Mercedes,GLE Class,2015,5.5,Automatic,21464,Petrol,23.9,44176
Mercedes,GLA Class,2016,2.1,Semi-Auto,37186,Diesel,67.3,18532
Mercedes,GLC Class,2017,3,Automatic,38608,Diesel,47.9,29062
Mercedes,SL CLASS,2017,1.6,Manual,21342,Petrol,48.7,18812
Mercedes,E Class,2019,2,Semi-Auto,6352,Diesel,45.6,31490
Mercedes,C Class,2019,1.5,Semi-Auto,1990,Petrol,46.3,26990
Mercedes,B Class,2019,2,Semi-Auto,2584,Diesel,55.4,22990
Mercedes,E Class,2014,2.1,Semi-Auto,56058,Diesel,58.9,13590
Mercedes,CL Class,2017,2.1,Semi-Auto,43282,Diesel,58.9,18289
Mercedes,GLA Class,2017,2.1,Manual,43842,Diesel,67.3,16810
Mercedes,GLA Class,2017,2.1,Manual,40466,Diesel,67.3,16300
Mercedes,C Class,2015,2.1,Automatic,14384,Diesel,64.2,18500
Mercedes,GLA Class,2017,2.1,Semi-Auto,13918,Diesel,56.5,21680
Mercedes,A Class,2013,1.5,Manual,91713,Diesel,72.4,9595
Mercedes,C Class,2015,2,Semi-Auto,33892,Petrol,52.3,15495
Mercedes,GLC Class,2018,2.1,Semi-Auto,33300,Diesel,56.5,26995
Mercedes,X-CLASS,2019,2.3,Automatic,805,Diesel,35.8,22995
Mercedes,E Class,2019,2,Semi-Auto,5430,Diesel,42.8,32490
Mercedes,B Class,2019,2,Automatic,4000,Diesel,55.4,22990
Mercedes,E Class,2020,3,Semi-Auto,1043,Diesel,43.5,38990
Mercedes,A Class,2020,2,Semi-Auto,1236,Diesel,56.5,28490
Mercedes,B Class,2019,2,Automatic,2698,Diesel,55.4,24490
Mercedes,GLC Class,2019,2,Automatic,3942,Diesel,40.9,36490
Mercedes,A Class,2020,2,Semi-Auto,800,Diesel,56.5,28490
Mercedes,A Class,2019,2,Automatic,4915,Diesel,56.5,22990
Mercedes,A Class,2020,1.3,Semi-Auto,1121,Petrol,53.3,27990
Mercedes,GLC Class,2017,2.1,Semi-Auto,56214,Diesel,56.5,24490
Mercedes,A Class,2019,2,Semi-Auto,2698,Diesel,56.5,20990
Mercedes,GLC Class,2016,2.1,Semi-Auto,123011,Diesel,56.5,18990
Mercedes,C Class,2016,1.6,Semi-Auto,59031,Diesel,64.2,18490
Mercedes,E Class,2019,2,Semi-Auto,22684,Diesel,72.4,23890
Mercedes,CL Class,2016,2,Automatic,82001,Petrol,42.8,18490
Mercedes,GLA Class,2017,2.1,Semi-Auto,46753,Diesel,67.3,17990
Mercedes,CL Class,2016,2,Semi-Auto,40225,Petrol,40.9,28490
Mercedes,GLC Class,2018,2.1,Automatic,16920,Diesel,56.5,31975
Mercedes,C Class,2017,2,Semi-Auto,34738,Petrol,47.1,22995
Mercedes,GLC Class,2019,3,Semi-Auto,17331,Petrol,34,40850
Mercedes,A Class,2019,2,Semi-Auto,3461,Diesel,56.5,21950
Mercedes,B Class,2018,1.6,Semi-Auto,10459,Petrol,51.4,17495
Mercedes,C Class,2017,2.1,Semi-Auto,40659,Hybrid,74.3,21950
Mercedes,A Class,2017,2,Semi-Auto,35301,Petrol,40.9,26950
Mercedes,A Class,2018,4,Automatic,12679,Petrol,30.1,77850
Mercedes,G Class,2015,5.5,Semi-Auto,16090,Petrol,20.5,99850
